Time,Inj Gas Meter Volume Instantaneous,Inj Gas Meter Volume Setpoint,Inj Gas Valve Percent Open,Deviation,Time Difference (minutes),Rate of Change Volume (per minute)
2024-10-20 09:30:00,1460.0631,1455.0,,-0.003479793814433,2.0,-1.1073749999999336
2024-10-20 09:32:00,1455.457575,1455.0,,-0.0003144845360824,2.0,-2.3027625000000853
2024-10-20 09:34:00,1459.71,1455.0,,-0.0032371134020618,2.0,2.126212500000065
2024-10-20 09:36:00,1460.3529,1455.0,,-0.003678969072165,2.0,0.3214500000000271
2024-10-20 09:38:00,1463.288175,1455.0,,-0.0056963402061855,2.0,1.4676374999999098
2024-10-20 09:40:00,1463.50995,1455.0,,-0.0058487628865978,2.0,0.11088749999998981
2024-10-20 09:42:00,1461.678,1455.0,,-0.0045896907216495,2.0,-0.9159749999998894
2024-10-20 09:44:00,1460.4069499999996,1455.0,,-0.0037161168384876,2.0,-0.635525000000257
2024-10-20 09:46:00,1453.3881,1455.0,,0.0011078350515464,2.0,-3.509424999999851
2024-10-20 09:48:00,1456.85595,1455.0,,-0.0012755670103092,2.0,1.7339249999999993
2024-10-20 09:52:00,1466.33685,1455.0,,-0.007791649484536,4.0,2.370225000000005
2024-10-20 09:54:00,1456.2417,1455.0,,-0.0008534020618556,2.0,-5.047574999999938
2024-10-20 09:56:00,1450.307025,1455.0,,0.0032254123711339,2.0,-2.967337499999985
2024-10-20 09:58:00,1454.26245,1455.0,,0.0005069072164948,2.0,1.9777124999999387
2024-10-20 10:00:00,1455.03375,1455.0,21.38131,-2.31958762886973e-05,2.0,0.3856500000000551
2024-10-20 10:02:00,1457.262075,1455.0,,-0.0015546907216495,2.0,1.1141625000000204
2024-10-20 10:04:00,1453.963425,1455.0,,0.0007124226804124,2.0,-1.6493250000000899
2024-10-20 10:06:00,1453.5790499999998,1455.0,21.38131,0.0009765979381444,2.0,-0.19218750000004547
2024-10-20 10:08:00,1455.31485,1455.0,,-0.0002163917525773,2.0,0.8679000000000769
2024-10-20 10:10:00,1456.78365,1455.0,,-0.0012258762886598,2.0,0.7344000000000506
2024-10-20 10:12:00,1407.2619,1455.0,35.03419,0.0328096907216495,2.0,-24.760875000000055
2024-10-20 10:16:00,1424.37825,1455.0,,0.0210458762886598,4.0,4.279087500000003
2024-10-20 10:18:00,1431.65475,1455.0,,0.0160448453608247,2.0,3.638249999999971
2024-10-20 10:20:00,1444.017,1455.0,,0.0075484536082473,2.0,6.1811250000000655
2024-10-20 10:22:00,1456.535025,1455.0,,-0.0010549999999999,2.0,6.259012499999926
2024-10-20 10:24:00,1444.43835,1455.0,,0.0072588659793815,2.0,-6.048337500000002
2024-10-20 10:26:00,1450.13175,1455.0,,0.0033458762886597,2.0,2.8467000000000553
2024-10-20 10:28:00,1544.292,1455.0,34.76474,-0.0613690721649484,2.0,47.08012499999995
2024-10-20 10:30:00,1496.7288,1455.0,26.15665,-0.028679587628866,2.0,-23.781599999999912
2024-10-20 10:32:00,1463.4405,1455.0,24.62088,-0.005801030927835,2.0,-16.64415000000008
2024-10-20 10:34:00,1450.35945,1455.0,23.78806,0.003189381443299,2.0,-6.540525000000002
2024-10-20 10:36:00,1498.1874,1455.0,23.40878,-0.0296820618556701,2.0,23.91397500000005
2024-10-20 10:40:00,1428.1164,1455.0,23.13236,0.0184767010309277,4.0,-17.517749999999978
2024-10-20 10:42:00,1461.8145,1455.0,25.65163,-0.0046835051546391,2.0,16.84904999999992
2024-10-20 10:44:00,1447.0617,1455.0,28.37068,0.0054558762886598,2.0,-7.37639999999999
2024-10-20 10:46:00,1438.5345,1455.0,28.10657,0.0113164948453608,2.0,-4.263599999999997
2024-10-20 10:48:00,1504.215,1455.0,27.83943,-0.0338247422680411,2.0,32.84024999999997
2024-10-20 10:50:00,1515.3705,1455.0,26.74813,-0.0414917525773195,2.0,5.577750000000037
2024-10-20 10:52:00,1475.4321,1455.0,,-0.0140426804123711,2.0,-19.9692
2024-10-20 10:54:00,1473.19335,1455.0,25.321145,-0.0125040206185567,2.0,-1.119374999999991
2024-10-20 10:56:00,1446.742725,1455.0,23.74462,0.0056751030927834,2.0,-13.225312499999973
2024-10-20 10:58:00,1401.34155,1455.0,23.17969,0.0368786597938143,2.0,-22.700587499999983
2024-10-20 11:02:00,1407.03915,1455.0,23.17969,0.0329627835051545,4.0,1.4243999999999915
2024-10-20 11:04:00,1435.909275,1455.0,23.17969,0.0131207731958763,2.0,14.435062499999958
2024-10-20 11:06:00,1475.3988,1455.0,,-0.0140197938144329,2.0,19.74476249999998
2024-10-20 11:08:00,1452.298425,1455.0,,0.0018567525773196,2.0,-11.550187499999993
2024-10-20 11:10:00,1471.407,1455.0,,-0.0112762886597937,2.0,9.554287499999987
2024-10-20 11:12:00,1434.61515,1455.0,,0.0140102061855669,2.0,-18.39592499999992
2024-10-20 11:14:00,1409.7363,1455.0,,0.0311090721649484,2.0,-12.439425000000028
2024-10-20 11:16:00,1470.4056,1455.0,,-0.0105880412371134,2.0,30.33465000000001
2024-10-20 11:18:00,1402.6713,1455.0,,0.0359647422680412,2.0,-33.86715000000004
2024-10-20 11:20:00,1447.6927500000002,1455.0,,0.0050221649484534,2.0,22.510725000000093
2024-10-20 11:22:00,1391.7516,1455.0,,0.0434696907216494,2.0,-27.970575000000053
2024-10-20 11:26:00,1417.5765,1455.0,,0.0257206185567011,4.0,6.456224999999961
2024-10-20 11:28:00,1490.4643500000002,1455.0,,-0.0243741237113403,2.0,36.44392500000015
2024-10-20 11:30:00,1436.6781,1455.0,,0.0125923711340205,2.0,-26.893125000000055
2024-10-20 11:32:00,1477.6293,1455.0,,-0.0155527835051546,2.0,20.475599999999986
2024-10-20 11:34:00,1457.6145,1455.0,,-0.0017969072164947,2.0,-10.007400000000075
2024-10-20 11:36:00,1463.62575,1455.0,,-0.0059283505154638,2.0,3.005625000000009
2024-10-20 11:38:00,1383.24525,1455.0,,0.0493159793814433,2.0,-40.19024999999999
2024-10-20 11:40:00,1437.1284,1455.0,,0.0122828865979381,2.0,26.941575000000057
2024-10-20 11:42:00,1410.991125,1455.0,,0.030246649484536,2.0,-13.068637500000023
2024-10-20 11:44:00,1420.15935,1455.0,,0.0239454639175258,2.0,4.5841124999999465
2024-10-20 11:46:00,1472.4984,1455.0,,-0.0120263917525772,2.0,26.16952500000002
2024-10-20 11:50:00,1461.6147,1455.0,,-0.0045461855670103,4.0,-2.7209249999999656
2024-10-20 11:52:00,1443.0753,1455.0,,0.0081956701030928,2.0,-9.269700000000057
2024-10-20 11:54:00,1432.946775,1455.0,,0.0151568556701031,2.0,-5.064262500000041
2024-10-20 11:56:00,1420.7889,1455.0,,0.0235127835051546,2.0,-6.078937499999938
2024-10-20 11:58:00,1473.1653,1455.0,,-0.0124847422680411,2.0,26.188199999999938
2024-10-20 12:00:00,1458.6606,1455.0,,-0.0025158762886597,2.0,-7.2523499999999785
2024-10-20 12:02:00,1431.5199,1455.0,23.17969,0.0161375257731958,2.0,-13.570349999999962
2024-10-20 12:04:00,1425.87495,1455.0,23.17969,0.0200172164948454,2.0,-2.822475000000054
2024-10-20 12:06:00,1384.663575,1455.0,23.56238,0.0483411855670102,2.0,-20.60568749999993
2024-10-20 12:08:00,1436.71515,1455.0,,0.0125669072164948,2.0,26.02578749999998
2024-10-20 12:10:00,1382.7198,1455.0,,0.0496771134020618,2.0,-26.99767499999996
2024-10-20 12:14:00,1365.7284,1455.0,26.90106,0.0613550515463917,4.0,-4.247850000000028
2024-10-20 12:16:00,1441.40805,1455.0,27.4677,0.0093415463917525,2.0,37.83982500000002
2024-10-20 12:18:00,1447.5279,1455.0,29.3077,0.0051354639175257,2.0,3.059925000000021
2024-10-20 12:20:00,1474.1394,1455.0,,-0.0131542268041237,2.0,13.305749999999989
2024-10-20 12:22:00,1474.8309,1455.0,,-0.0136294845360824,2.0,0.3457499999999527
2024-10-20 12:24:00,1472.1543,1455.0,,-0.0117898969072164,2.0,-1.3383000000000038
2024-10-20 12:26:00,1481.640975,1455.0,,-0.0183099484536082,2.0,4.743337500000052
2024-10-20 12:28:00,1470.53715,1455.0,,-0.0106784536082474,2.0,-5.551912499999958
2024-10-20 12:30:00,1439.3530500000002,1455.0,,0.010753917525773,2.0,-15.592049999999972
2024-10-20 12:32:00,1443.354075,1455.0,,0.0080040721649484,2.0,2.0005124999998998
2024-10-20 12:34:00,1433.124675,1455.0,,0.0150345876288659,2.0,-5.114699999999971
2024-10-20 12:38:00,1401.44925,1455.0,,0.0368046391752578,4.0,-7.918856250000033
2024-10-20 12:40:00,1432.5537,1455.0,,0.0154270103092783,2.0,15.552225000000021
2024-10-20 12:42:00,1481.8917,1455.0,,-0.018482268041237,2.0,24.668999999999983
2024-10-20 12:44:00,1434.4392,1455.0,,0.0141311340206185,2.0,-23.726249999999936
2024-10-20 12:46:00,1499.3115,1455.0,29.59276,-0.0304546391752577,2.0,32.43615
2024-10-20 12:48:00,1487.1817500000002,1455.0,,-0.0221180412371135,2.0,-6.064874999999915
2024-10-20 12:50:00,1504.3035,1455.0,,-0.0338855670103092,2.0,8.560874999999896
2024-10-20 12:52:00,1469.124675,1455.0,,-0.0097076804123711,2.0,-17.58941249999998
2024-10-20 12:54:00,1462.669575,1455.0,,-0.0052711855670102,2.0,-3.2275500000000648
2024-10-20 12:56:00,1500.4455,1455.0,,-0.0312340206185567,2.0,18.88796250000007
2024-10-20 12:58:00,1506.6435,1455.0,,-0.0354938144329896,2.0,3.0989999999999327
2024-10-20 13:02:00,1466.56545,1455.0,29.59276,-0.0079487628865979,4.0,-10.019512499999962
2024-10-20 13:04:00,1468.25265,1455.0,29.59276,-0.0091083505154638,2.0,0.843599999999924
2024-10-20 13:06:00,1404.251925,1455.0,,0.0348784020618556,2.0,-32.00036249999994
2024-10-20 13:08:00,1410.132375,1455.0,,0.0308368556701031,2.0,2.9402249999999412
2024-10-20 13:10:00,1491.88785,1455.0,,-0.0253524742268041,2.0,40.87773750000008
2024-10-20 13:12:00,1513.0845,1455.0,,-0.0399206185567009,2.0,10.598324999999932
2024-10-20 13:14:00,1449.9384,1455.0,,0.0034787628865979,2.0,-31.573049999999967
2024-10-20 13:16:00,1452.0414,1455.0,,0.0020334020618556,2.0,1.0515000000000327
2024-10-20 13:18:00,1496.558775,1455.0,,-0.0285627319587628,2.0,22.25868749999995
2024-10-20 13:20:00,1469.7188999999998,1455.0,,-0.0101160824742267,2.0,-13.41993750000006
2024-10-20 13:24:00,1432.43295,1455.0,,0.01551,4.0,-9.32148749999999
2024-10-20 13:26:00,1457.2967250000002,1455.0,,-0.0015785051546392,2.0,12.43188750000013
2024-10-20 13:28:00,1503.6585,1455.0,,-0.0334422680412371,2.0,23.180887499999926
2024-10-20 13:30:00,1477.5474,1455.0,,-0.0154964948453607,2.0,-13.05555000000004
2024-10-20 13:32:00,1443.57975,1455.0,,0.0078489690721648,2.0,-16.98382499999991
2024-10-20 13:34:00,1444.6965,1455.0,,0.007081443298969,2.0,0.5583749999999554
2024-10-20 13:36:00,1501.293,1455.0,,-0.0318164948453607,2.0,28.29824999999994
2024-10-20 13:38:00,1414.0149,1455.0,,0.0281684536082474,2.0,-43.63905
2024-10-20 13:40:00,1420.41705,1455.0,,0.0237683505154639,2.0,3.20107500000006
2024-10-20 13:42:00,1405.68825,1455.0,,0.0338912371134021,2.0,-7.364400000000046
2024-10-20 13:44:00,1485.7501499999998,1455.0,,-0.0211341237113401,2.0,40.03094999999996
2024-10-20 13:48:00,1426.29405,1455.0,,0.0197291752577319,4.0,-14.86402499999997
2024-10-20 13:50:00,1455.3966,1455.0,,-0.0002725773195876,2.0,14.551275000000032
2024-10-20 13:52:00,1402.1599999999994,1455.0,,0.0363161512027495,2.0,-26.618300000000318
2024-10-20 13:54:00,1445.021625,1455.0,,0.0068579896907215,2.0,21.430812500000343
2024-10-20 13:56:00,1472.43435,1455.0,,-0.0119823711340206,2.0,13.706362499999955
2024-10-20 13:58:00,1477.9317,1455.0,,-0.015760618556701,2.0,2.7486750000000484
2024-10-20 14:00:00,1447.268925,1455.0,,0.0053134536082473,2.0,-15.331387500000005
2024-10-20 14:02:00,1455.2878500000002,1455.0,29.59276,-0.0001978350515465,2.0,4.009462500000041
2024-10-20 14:04:00,1480.306425,1455.0,29.59276,-0.0173927319587628,2.0,12.509287499999914
2024-10-20 14:06:00,1467.268725,1455.0,,-0.0084321134020617,2.0,-6.518850000000043
2024-10-20 14:08:00,1488.84645,1455.0,,-0.0232621649484536,2.0,10.78886250000005
2024-10-20 14:12:00,1472.3253,1455.0,,-0.0119074226804123,4.0,-4.1302875000000085
2024-10-20 14:14:00,1422.720225,1455.0,,0.022185412371134,2.0,-24.80253749999997
2024-10-20 14:16:00,1447.63815,1455.0,,0.0050596907216494,2.0,12.458962499999984
2024-10-20 14:18:00,1431.6954,1455.0,,0.0160169072164948,2.0,-7.971374999999966
2024-10-20 14:20:00,1473.271725,1455.0,,-0.0125578865979381,2.0,20.7881625
2024-10-20 14:22:00,1460.61645,1455.0,,-0.0038601030927834,2.0,-6.327637500000037
2024-10-20 14:24:00,1405.2021,1455.0,,0.0342253608247422,2.0,-27.707175000000007
2024-10-20 14:26:00,1425.4282999999996,1455.0,,0.0203241924398628,2.0,10.113099999999804
2024-10-20 14:28:00,1461.000075,1455.0,,-0.0041237628865978,2.0,17.78588750000017
2024-10-20 14:30:00,1421.2173,1455.0,,0.0232183505154639,2.0,-19.89138749999995
2024-10-20 14:32:00,1422.9294,1455.0,,0.022041649484536,2.0,0.856049999999982
2024-10-20 14:36:00,1418.3894249999998,1455.0,,0.0251619072164949,4.0,-1.134993750000035
2024-10-20 14:38:00,1472.92275,1455.0,,-0.0123180412371133,2.0,27.266662500000052
2024-10-20 14:40:00,1445.0894500000004,1455.0,,0.0068113745704464,2.0,-13.916649999999777
2024-10-20 14:42:00,1458.15945,1455.0,,-0.0021714432989691,2.0,6.5349999999998545
2024-10-20 14:44:00,1444.2363,1455.0,,0.0073977319587628,2.0,-6.961575000000039
2024-10-20 14:46:00,1438.7089500000002,1455.0,,0.0111965979381442,2.0,-2.763674999999921
2024-10-20 14:48:00,1409.970375,1455.0,,0.0309481958762885,2.0,-14.369287500000041
2024-10-20 14:50:00,1442.6277,1455.0,,0.0085032989690721,2.0,16.32866249999995
2024-10-20 14:52:00,1432.2756,1455.0,29.98207,0.0156181443298969,2.0,-5.176050000000032
2024-10-20 14:54:00,1469.44395,1455.0,29.98207,-0.0099271134020619,2.0,18.584175000000073
2024-10-20 14:56:00,1485.9588,1455.0,,-0.0212775257731959,2.0,8.257425000000012
2024-10-20 15:00:00,1449.354225,1455.0,,0.0038802577319587,4.0,-9.151143750000017
2024-10-20 15:02:00,1489.96605,1455.0,29.98207,-0.024031649484536,2.0,20.305912499999977
2024-10-20 15:04:00,1502.6565,1455.0,,-0.0327536082474227,2.0,6.345225000000028
2024-10-20 15:06:00,1453.902525,1455.0,,0.0007542783505154,2.0,-24.37698750000004
2024-10-20 15:08:00,1462.01265,1455.0,29.98207,-0.0048196907216494,2.0,4.055062499999963
2024-10-20 15:10:00,1450.121325,1455.0,,0.0033530412371133,2.0,-5.945662499999912
2024-10-20 15:12:00,1466.3931750000002,1455.0,,-0.0078303608247423,2.0,8.135925000000043
2024-10-20 15:14:00,1428.46305,1455.0,,0.0182384536082473,2.0,-18.965062500000045
2024-10-20 15:16:00,1500.3588,1455.0,,-0.0311744329896907,2.0,35.947874999999954
2024-10-20 15:18:00,1425.1275,1455.0,,0.0205309278350515,2.0,-37.61564999999996
2024-10-20 15:20:00,1404.847725,1455.0,,0.0344689175257731,2.0,-10.139887499999986
2024-10-20 15:24:00,1426.083075,1455.0,,0.0198741752577319,4.0,5.3088374999999814
2024-10-20 15:26:00,1417.9171000000006,1455.0,,0.0254865292096216,2.0,-4.082987499999717
2024-10-20 15:28:00,1423.2042,1455.0,,0.0218527835051547,2.0,2.6435499999996637
2024-10-20 15:30:00,1435.901625,1455.0,,0.013126030927835,2.0,6.348712500000033
2024-10-20 15:32:00,1498.2468749999998,1455.0,,-0.0297229381443297,2.0,31.172624999999925
2024-10-20 15:34:00,1405.28235,1455.0,,0.034170206185567,2.0,-46.48226249999993
2024-10-20 15:36:00,1448.4427500000002,1455.0,,0.0045067010309277,2.0,21.580200000000104
2024-10-20 15:38:00,1478.9129500000004,1455.0,,-0.0164350171821308,2.0,15.235100000000102
2024-10-20 15:40:00,1407.814875,1455.0,,0.0324296391752577,2.0,-35.54903750000017
2024-10-20 15:42:00,1434.810525,1455.0,,0.0138759278350514,2.0,13.497825000000034
2024-10-20 15:46:00,1445.085675,1455.0,,0.0068139690721649,4.0,2.568787499999985
2024-10-20 15:48:00,1405.725675,1455.0,,0.0338655154639175,2.0,-19.680000000000064
2024-10-20 15:50:00,1436.8069999999996,1455.0,,0.0125037800687288,2.0,15.540662499999826
2024-10-20 15:52:00,1474.083825,1455.0,,-0.013116030927835,2.0,18.638412500000186
2024-10-20 15:54:00,1448.416425,1455.0,,0.004524793814433,2.0,-12.833700000000022
2024-10-20 15:56:00,1488.7875,1455.0,,-0.023221649484536,2.0,20.18553750000001
2024-10-20 15:58:00,1447.564125,1455.0,,0.0051105670103092,2.0,-20.611687499999903
2024-10-20 16:00:00,1441.978875,1455.0,29.98207,0.0089492268041237,2.0,-2.7926250000000437
2024-10-20 16:02:00,1415.762775,1455.0,29.98207,0.0269671649484536,2.0,-13.108050000000048
2024-10-20 16:04:00,1453.52625,1455.0,,0.0010128865979382,2.0,18.881737499999986
2024-10-20 16:06:00,1444.60785,1455.0,,0.0071423711340205,2.0,-4.459199999999896
2024-10-20 16:10:00,1460.2632,1455.0,,-0.0036173195876289,4.0,3.9138374999999996
2024-10-20 16:12:00,1395.787725,1455.0,,0.0406957216494845,2.0,-32.237737500000094
2024-10-20 16:14:00,1435.3850500000003,1455.0,,0.013481065292096,2.0,19.798662500000205
2024-10-20 16:16:00,1475.76915,1455.0,,-0.0142743298969072,2.0,20.19204999999988
2024-10-20 16:18:00,1413.123675,1455.0,,0.0287809793814432,2.0,-31.322737500000017
2024-10-20 16:20:00,1476.140175,1455.0,,-0.0145293298969072,2.0,31.508249999999975
2024-10-20 16:22:00,1432.2675,1455.0,,0.0156237113402062,2.0,-21.936337500000036
2024-10-20 16:24:00,1427.94,1455.0,,0.0185979381443298,2.0,-2.1637499999999363
2024-10-20 16:26:00,1455.7860999999991,1455.0,,-0.0005402749140887,2.0,13.923049999999535
2024-10-20 16:28:00,1427.410125,1455.0,,0.0189621134020617,2.0,-14.187987499999508
2024-10-20 16:30:00,1478.2911,1455.0,,-0.0160076288659793,2.0,25.440487499999904
2024-10-20 16:34:00,1480.89345,1455.0,,-0.0177961855670103,4.0,0.6505875000000287
2024-10-20 16:36:00,1421.043975,1455.0,,0.023337474226804,2.0,-29.924737499999992
2024-10-20 16:38:00,1440.07305,1455.0,,0.0102590721649484,2.0,9.51453749999996
2024-10-20 16:40:00,1424.7915,1455.0,,0.020761855670103,2.0,-7.640774999999962
2024-10-20 16:42:00,1414.2543,1455.0,,0.0280039175257731,2.0,-5.268599999999992
2024-10-20 16:44:00,1453.11735,1455.0,,0.0012939175257732,2.0,19.431524999999965
2024-10-20 16:46:00,1469.43645,1455.0,,-0.0099219587628865,2.0,8.159549999999967
2024-10-20 16:48:00,1410.33105,1455.0,,0.0307003092783505,2.0,-29.55269999999996
2024-10-20 16:50:00,1469.9509999999996,1455.0,,-0.0102756013745701,2.0,29.80997499999978
2024-10-20 16:52:00,1431.477675,1455.0,,0.0161665463917525,2.0,-19.23666249999974
2024-10-20 16:54:00,1436.843475,1455.0,,0.0124787113402062,2.0,2.682899999999904
2024-10-20 16:58:00,1485.466725,1455.0,,-0.0209393298969072,4.0,12.155812500000025
2024-10-20 17:00:00,1462.19115,1455.0,29.98207,-0.0049423711340206,2.0,-11.637787499999945
2024-10-20 17:02:00,1443.1206499999994,1455.0,,0.0081645017182134,2.0,-9.53525000000036
2024-10-20 17:04:00,1424.287125,1455.0,,0.0211085051546391,2.0,-9.416762499999663
2024-10-20 17:06:00,1432.97055,1455.0,,0.0151405154639175,2.0,4.341712499999971
2024-10-20 17:08:00,1465.194375,1455.0,29.98207,-0.007006443298969,2.0,16.111912500000017
2024-10-20 17:10:00,1484.30265,1455.0,,-0.0201392783505155,2.0,9.554137500000024
2024-10-20 17:12:00,1429.332675,1455.0,,0.0176407731958762,2.0,-27.48498749999999
2024-10-20 17:14:00,1456.7116000000003,1455.0,,-0.0011763573883163,2.0,13.689462500000104
2024-10-20 17:16:00,1470.161175,1455.0,,-0.0104200515463917,2.0,6.72478749999982
2024-10-20 17:18:00,1435.176,1455.0,,0.0136247422680412,2.0,-17.492587500000013
2024-10-20 17:22:00,1464.56445,1455.0,,-0.0065735051546392,4.0,7.347112500000037
2024-10-20 17:24:00,1405.82325,1455.0,,0.0337984536082474,2.0,-29.37060000000008
2024-10-20 17:26:00,1440.6066,1455.0,,0.0098923711340205,2.0,17.391675000000077
2024-10-20 17:28:00,1496.388675,1455.0,,-0.0284458247422679,2.0,27.891037499999925
2024-10-20 17:30:00,1442.05065,1455.0,,0.0088998969072165,2.0,-27.169012500000008
2024-10-20 17:32:00,1482.7727249999998,1455.0,,-0.0190877835051545,2.0,20.361037499999952
2024-10-20 17:34:00,1475.94795,1455.0,,-0.0143972164948453,2.0,-3.412387499999909
2024-10-20 17:36:00,1439.75355,1455.0,,0.0104786597938144,2.0,-18.097200000000043
2024-10-20 17:38:00,1449.54045,1455.0,,0.0037522680412371,2.0,4.89345000000003
2024-10-20 17:40:00,1446.1785,1455.0,,0.0060628865979381,2.0,-1.6809749999999894
2024-10-20 17:42:00,1479.008925,1455.0,,-0.0165009793814433,2.0,16.415212500000052
2024-10-20 17:46:00,1419.326325,1455.0,,0.0245179896907216,4.0,-14.920650000000023
2024-10-20 17:48:00,1433.7294000000002,1455.0,,0.0146189690721648,2.0,7.201537500000086
2024-10-20 17:50:00,1472.1690499999995,1455.0,,-0.0118000343642608,2.0,19.219824999999673
2024-10-20 17:52:00,1419.2214,1455.0,,0.0245901030927835,2.0,-26.473824999999806
2024-10-20 17:54:00,1476.990225,1455.0,,-0.0151135567010309,2.0,28.884412500000053
2024-10-20 17:56:00,1494.46305,1455.0,,-0.0271223711340206,2.0,8.736412500000029
2024-10-20 17:58:00,1420.960575,1455.0,,0.0233947938144329,2.0,-36.7512375
2024-10-20 18:00:00,1445.6938000000005,1455.0,29.98207,0.0063960137457041,2.0,12.366612500000201
2024-10-20 18:02:00,1466.330475,1455.0,,-0.007787268041237,2.0,10.318337499999757
2024-10-20 18:04:00,1491.4458,1455.0,29.98207,-0.0250486597938144,2.0,12.557662499999992
2024-10-20 18:06:00,1440.801975,1455.0,,0.009758092783505,2.0,-25.32191249999994
2024-10-20 18:10:00,1472.81655,1455.0,,-0.0122450515463917,4.0,8.00364374999998
2024-10-20 18:12:00,1508.86575,1455.0,,-0.0370211340206185,2.0,18.024599999999964
2024-10-20 18:14:00,1435.34655,1455.0,,0.0135075257731958,2.0,-36.75959999999998
2024-10-20 18:16:00,1438.480275,1455.0,,0.011353762886598,2.0,1.5668624999999565
2024-10-20 18:18:00,1475.95605,1455.0,,-0.0144027835051546,2.0,18.737887500000056
2024-10-20 18:20:00,1462.81515,1455.0,,-0.0053712371134019,2.0,-6.570450000000051
2024-10-20 18:22:00,1478.9538,1455.0,,-0.0164630927835051,2.0,8.069325000000049
2024-10-20 18:24:00,1436.61255,1455.0,,0.0126374226804123,2.0,-21.170624999999973
2024-10-20 18:26:00,1504.101,1455.0,,-0.0337463917525774,2.0,33.74422500000003
2024-10-20 18:28:00,1441.3896,1455.0,,0.0093542268041237,2.0,-31.35570000000007
2024-10-20 18:32:00,1516.77225,1455.0,,-0.0424551546391752,4.0,18.845662500000003
2024-10-20 18:34:00,1433.3643,1455.0,,0.0148698969072165,2.0,-41.703975000000014
2024-10-20 18:36:00,1421.868225,1455.0,,0.0227709793814433,2.0,-5.7480375000000095
2024-10-20 18:38:00,1429.653375,1455.0,,0.0174203608247422,2.0,3.892575000000079
2024-10-20 18:40:00,1439.907,1455.0,,0.0103731958762887,2.0,5.1268124999999145
2024-10-20 18:42:00,1446.684225,1455.0,,0.0057153092783505,2.0,3.388612500000022
2024-10-20 18:44:00,1444.835625,1455.0,,0.006985824742268,2.0,-0.9243000000000166
2024-10-20 18:46:00,1405.3011,1455.0,,0.0341573195876289,2.0,-19.767262500000015
2024-10-20 18:48:00,1469.0934,1455.0,,-0.0096861855670102,2.0,31.896150000000034
2024-10-20 18:50:00,1489.48785,1455.0,,-0.0237029896907216,2.0,10.197225000000003
2024-10-20 18:52:00,1475.5581000000002,1455.0,,-0.0141292783505155,2.0,-6.964874999999893
2024-10-20 18:56:00,1425.0426,1455.0,,0.0205892783505154,4.0,-12.62887500000005
2024-10-20 18:58:00,1454.757825,1455.0,,0.0001664432989691,2.0,14.85761249999996
2024-10-20 19:00:00,1464.7352999999998,1455.0,,-0.0066909278350514,2.0,4.9887374999999565
2024-10-20 19:02:00,1465.2829999999994,1455.0,29.98207,-0.0070673539518896,2.0,0.2738499999998112
2024-10-20 19:04:00,1480.3881,1455.0,29.98207,-0.0174488659793813,2.0,7.552550000000224
2024-10-20 19:06:00,1431.65955,1455.0,,0.0160415463917525,2.0,-24.364274999999907
2024-10-20 19:08:00,1413.255525,1455.0,,0.0286903608247422,2.0,-9.202012500000023
2024-10-20 19:10:00,1474.476525,1455.0,,-0.0133859278350515,2.0,30.610500000000002
2024-10-20 19:12:00,1426.24185,1455.0,,0.0197650515463916,2.0,-24.117337499999962
2024-10-20 19:14:00,1500.346275,1455.0,,-0.0311658247422681,2.0,37.052212499999996
2024-10-20 19:16:00,1461.17745,1455.0,,-0.0042456701030927,2.0,-19.5844125000001
2024-10-20 19:20:00,1408.0023,1455.0,,0.0323008247422679,4.0,-13.29378749999995
2024-10-20 19:22:00,1443.284175,1455.0,,0.0080521134020618,2.0,17.64093749999995
2024-10-20 19:24:00,1462.38705,1455.0,,-0.0050770103092783,2.0,9.55143750000002
2024-10-20 19:26:00,1433.891175,1455.0,29.62549,0.0145077835051546,2.0,-14.247937500000035
2024-10-20 19:28:00,1489.439325,1455.0,,-0.0236696391752577,2.0,27.77407500000004
2024-10-20 19:30:00,1499.4227999999998,1455.0,,-0.0305311340206184,2.0,4.991737499999886
2024-10-20 19:32:00,1440.2851500000002,1455.0,,0.010113298969072,2.0,-29.568824999999833
2024-10-20 19:34:00,1468.0191499999996,1455.0,,-0.0089478694158073,2.0,13.866999999999734
2024-10-20 19:36:00,1405.7115,1455.0,,0.0338752577319588,2.0,-31.15382499999987
2024-10-20 19:38:00,1475.9631,1455.0,,-0.0144076288659793,2.0,35.12580000000003
2024-10-20 19:40:00,1448.337075,1455.0,,0.0045793298969072,2.0,-13.813012500000013
2024-10-20 19:44:00,1459.306125,1455.0,,-0.0029595360824742,4.0,2.742262500000038
2024-10-20 19:46:00,1425.0717,1455.0,,0.0205692783505154,2.0,-17.11721250000005
2024-10-20 19:48:00,1469.4099,1455.0,,-0.0099037113402062,2.0,22.16910000000007
2024-10-20 19:50:00,1413.6534,1455.0,,0.0284169072164949,2.0,-27.878250000000094
2024-10-20 19:52:00,1437.56025,1455.0,,0.0119860824742268,2.0,11.953425000000038
2024-10-20 19:54:00,1463.350875,1455.0,,-0.0057394329896907,2.0,12.895312500000045
2024-10-20 19:56:00,1475.67945,1455.0,,-0.0142126804123711,2.0,6.1642875
2024-10-20 19:58:00,1447.68795,1455.0,29.62549,0.0050254639175257,2.0,-13.995750000000044
2024-10-20 20:00:00,1481.8836,1455.0,,-0.0184767010309277,2.0,17.097824999999943
